Time,Sales Rank,New Price,List Price
"20/08/2024, 00:12:25","7324","59.94","59.99"
"20/08/2024, 04:13:10","7435","59.94","59.99"
"20/08/2024, 08:13:42","7825","59.94","59.99"
"20/08/2024, 12:56:50","7267","59.94","59.99"
"20/08/2024, 17:43:21","7267","57.74","59.99"
"20/08/2024, 21:52:16","7267","58.81","59.99"
"21/08/2024, 05:53:54","7267","59.94","59.99"
"22/08/2024, 03:17:12","6634","59.94","59.99"
"22/08/2024, 07:18:05","6753","59.94","59.99"
"22/08/2024, 11:33:55","6875","59.94","59.99"
"22/08/2024, 15:47:18","6045","59.94","59.99"
"23/08/2024, 00:04:04","6951","59.94","59.99"
"23/08/2024, 04:04:40","5701","56.92","59.99"
"23/08/2024, 08:05:25","5460","58.34","59.99"
"23/08/2024, 12:16:17","5460","59.09","59.99"
"23/08/2024, 16:31:23","5460","59.93","59.99"
"23/08/2024, 20:53:11","5710","56.87","59.99"
"24/08/2024, 04:54:53","6535","56.79","59.99"
"24/08/2024, 08:55:44","7697","59.94","59.99"
"24/08/2024, 13:12:47","7182","59.09","59.99"
"24/08/2024, 17:31:45","6500","59.09","59.99"
"24/08/2024, 21:51:01","7533","59.07","59.99"
"25/08/2024, 01:51:38","7533","59.09","59.99"
"25/08/2024, 05:52:30","7984","59.09","59.99"
"25/08/2024, 09:53:52","7790","59.04","59.99"
"25/08/2024, 14:00:59","7036","58.99","59.99"
"25/08/2024, 18:05:00","6436","58.84","59.99"
"25/08/2024, 22:13:11","6976","58.84","59.99"
"26/08/2024, 02:14:04","7540","58.84","59.99"
"26/08/2024, 06:14:43","7588","56.75","59.99"
"26/08/2024, 10:16:13","8054","56.75","59.99"
"26/08/2024, 14:27:40","7840","57.32","59.99"
"26/08/2024, 18:46:58","7531","57.37","59.99"
"26/08/2024, 23:13:31","8284","56.8","59.99"
"27/08/2024, 07:14:45","8836","58.84","59.99"
"27/08/2024, 11:15:48","8789","58.84","59.99"
"27/08/2024, 15:37:26","8716","58.84","59.99"
"28/08/2024, 00:01:17","8233","58.84","59.99"
"28/08/2024, 04:02:08","9582","56.8","59.99"
"28/08/2024, 08:02:57","9949","56.8","59.99"
"28/08/2024, 16:23:42","8904","56.8","59.99"
"28/08/2024, 20:32:40","9232","56.8","59.99"
"29/08/2024, 00:33:12","9086","56.8","59.99"
"29/08/2024, 04:34:04","8657","56.8","59.99"
"29/08/2024, 08:35:35","7500","56.8","59.99"
"29/08/2024, 12:40:48","7349","56.8","59.99"
"30/08/2024, 00:58:12","7122","56.8","59.99"
"30/08/2024, 04:59:04","7426","56.8","59.99"
"30/08/2024, 09:01:19","7725","55.99","59.99"
"30/08/2024, 17:13:13","6984","55.99","59.99"
"30/08/2024, 21:14:07","7342","56","59.99"
"31/08/2024, 01:14:42","7771","59.94","59.99"
"31/08/2024, 05:15:26","6994","56.14","59.99"
"31/08/2024, 09:16:34","6615","56.14","59.99"
"31/08/2024, 13:17:29","6064","59.94","59.99"
"31/08/2024, 17:19:16","5462","59.94","59.99"
"31/08/2024, 21:20:13","6285","59.94","59.99"
"01/09/2024, 01:21:04","6147","59.94","59.99"
"01/09/2024, 05:21:27","6460","58.05","59.99"
"01/09/2024, 09:22:36","6465","59.94","59.99"
"01/09/2024, 13:23:44","6138","59.94","59.99"
"01/09/2024, 17:25:59","6402","59.94","59.99"
"01/09/2024, 21:27:50","6565","59.94","59.99"
"02/09/2024, 01:28:30","7944","55.99","59.99"
"02/09/2024, 05:29:13","7894","59.94","59.99"
"02/09/2024, 09:30:35","7751","59.94","59.99"
"02/09/2024, 13:31:57","6562","58.76","59.99"
"02/09/2024, 17:36:46","6043","58.66","59.99"
"02/09/2024, 21:43:03","6558","59.93","59.99"
"03/09/2024, 01:43:30","6947","59.93","59.99"
"03/09/2024, 05:44:11","7543","59.94","59.99"
"03/09/2024, 09:51:27","7912","59.93","59.99"
"03/09/2024, 14:15:50","7362","59.92","59.99"
"03/09/2024, 18:39:10","7332","59.94","59.99"
"03/09/2024, 23:32:04","7209","59.93","59.99"
"04/09/2024, 03:32:28","7114","59.94","59.99"
"04/09/2024, 07:33:12","7105","59.92","59.99"
"04/09/2024, 11:33:43","6322","59.93","59.99"
"04/09/2024, 15:59:21","5656","59.92","59.99"
"04/09/2024, 20:23:28","6071","59.94","59.99"
"05/09/2024, 00:27:45","6049","59.92","59.99"
"05/09/2024, 04:28:10","6220","59.92","59.99"
"05/09/2024, 08:28:55","6801","59.94","59.99"
"05/09/2024, 12:29:40","6375","56.29","59.99"
"05/09/2024, 21:41:25","6402","56.94","59.99"
"06/09/2024, 05:07:11","7010","57.69","59.99"
"06/09/2024, 09:07:56","7339","59.99","59.99"
"06/09/2024, 13:18:59","6447","59.99","59.99"
"06/09/2024, 17:19:44","6445","56.49","59.99"
"06/09/2024, 21:21:52","6445","59.99","59.99"
"07/09/2024, 01:49:36","6740","59.99","59.99"
"07/09/2024, 06:11:39","6358","59.99","59.99"
"07/09/2024, 10:12:26","5989","59.94","59.99"
"07/09/2024, 14:13:29","5770","59.89","59.99"
"07/09/2024, 18:14:21","5773","59.89","59.99"
"07/09/2024, 22:16:14","6331","59.98","59.99"
"08/09/2024, 02:26:27","6509","59.98","59.99"
"08/09/2024, 10:36:31","6413","59.99","59.99"
"08/09/2024, 14:37:23","6458","59.98","59.99"
"08/09/2024, 18:38:31","6180","59.99","59.99"
"08/09/2024, 22:39:37","6534","59.99","59.99"
"09/09/2024, 02:46:52","7074","59.99","59.99"
"09/09/2024, 06:54:56","6645","59.99","59.99"
"09/09/2024, 10:55:24","5671","59.94","59.99"
"09/09/2024, 14:56:15","5058","59.94","59.99"
"09/09/2024, 18:58:28","5396","54.8","59.99"
"09/09/2024, 23:10:38","5936","54.8","59.99"
"10/09/2024, 03:24:32","6481","56.56","59.99"
"10/09/2024, 07:34:57","6448","57.95","59.99"
"10/09/2024, 11:35:41","6723","59.94","59.99"
"10/09/2024, 15:36:28","6349","59.94","59.99"
"10/09/2024, 19:42:53","6347","59.94","59.99"
"10/09/2024, 23:58:10","6377","59.99","59.99"
"11/09/2024, 04:10:10","6571","59.99","59.99"
"11/09/2024, 08:12:12","6388","59.99","59.99"
"12/09/2024, 14:09:33","6410","54.99","59.99"
"12/09/2024, 18:10:22","6352","53.99","59.99"
"12/09/2024, 22:42:28","6883","54.99","59.99"
"13/09/2024, 02:43:23","7373","53.99","59.99"
"13/09/2024, 07:01:29","8675","53.99","59.99"
"13/09/2024, 11:02:46","7793","53.99","59.99"
"13/09/2024, 15:03:25","7793","58.79","59.99"
"13/09/2024, 19:04:46","7114","58.79","59.99"
"13/09/2024, 23:21:22","6636","58.79","59.99"
"14/09/2024, 03:22:06","6636","59.99","59.99"
"14/09/2024, 07:31:39","6514","59.99","59.99"
"14/09/2024, 11:32:12","5811","59.99","59.99"
"14/09/2024, 15:33:04","5676","59.99","59.99"
"14/09/2024, 19:34:30","5793","58.79","59.99"
"14/09/2024, 23:42:31","6460","59.43","59.99"
"15/09/2024, 03:43:31","7352","59.99","59.99"
"15/09/2024, 07:47:40","6518","59.99","59.99"
"15/09/2024, 11:48:24","6701","59.99","59.99"
"15/09/2024, 15:49:14","6600","59.99","59.99"
"15/09/2024, 19:51:14","6121","56.44","59.99"
"15/09/2024, 23:55:51","7146","59.99","59.99"
"16/09/2024, 03:56:40","7381","59.99","59.99"
"16/09/2024, 07:57:36","6505","59.49","59.99"
"16/09/2024, 11:58:11","6505","58.79","59.99"
"16/09/2024, 15:59:04","6004","56.44","59.99"
"16/09/2024, 20:03:32","6021","56.44","59.99"
"17/09/2024, 00:16:21","6177","56.44","59.99"
"17/09/2024, 04:18:44","6306","57.95","59.99"
"17/09/2024, 08:40:29","6799","58.79","59.99"
"17/09/2024, 12:41:11","6417","58.84","59.99"
"17/09/2024, 16:41:43","5742","58.84","59.99"
"17/09/2024, 20:55:02","5660","56.44","59.99"
"18/09/2024, 01:36:21","5944","56.44","59.99"
"18/09/2024, 05:57:56","5675","56.44","59.99"
"18/09/2024, 09:59:31","5391","58.99","59.99"
"18/09/2024, 14:00:20","5583","58.99","59.99"
"18/09/2024, 18:01:05","5702","56.44","59.99"
"18/09/2024, 22:02:10","5095","59.99","59.99"
"19/09/2024, 02:05:46","5740","59.99","59.99"
"19/09/2024, 06:08:05","5219","59.99","59.99"
"19/09/2024, 10:09:34","5384","59.99","59.99"
"19/09/2024, 14:10:23","5045","56.49","59.99"
"19/09/2024, 18:11:07","4839","56.49","59.99"
"19/09/2024, 22:12:57","5316","56.49","59.99"
"20/09/2024, 02:13:57","5774","56.49","59.99"
"20/09/2024, 06:14:49","6118","58.79","59.99"
"20/09/2024, 10:16:00","6217","58.79","59.99"
"20/09/2024, 14:16:24","5780","58.79","59.99"
"20/09/2024, 18:17:07","5582","52","59.99"
"20/09/2024, 22:18:30","5548","56.49","59.99"
"21/09/2024, 02:20:33","7027","58.79","59.99"
"21/09/2024, 06:21:30","7614","59.95","59.99"
"21/09/2024, 10:22:17","6976","59.95","59.99"
"21/09/2024, 14:23:06","6319","59.99","59.99"
"21/09/2024, 18:23:27","5807","59.95","59.99"
"21/09/2024, 22:24:23","5700","59.99","59.99"
"22/09/2024, 02:25:53","7117","59.99","59.99"
"22/09/2024, 10:27:59","6612","59.95","59.99"
"22/09/2024, 14:28:25","6229","58.79","59.99"
"22/09/2024, 18:29:11","6255","58.79","59.99"
"22/09/2024, 22:29:54","7516","58.79","59.99"
"23/09/2024, 02:31:31","8294","58.79","59.99"
"23/09/2024, 06:32:24","9128","58.79","59.99"
"23/09/2024, 10:33:22","8773","59.99","59.99"
"23/09/2024, 14:34:03","7186","57.94","59.99"
"23/09/2024, 18:34:40","6942","59.95","59.99"
"23/09/2024, 22:36:18","6695","54.95","59.99"
"24/09/2024, 02:39:22","7488","54.95","59.99"
"24/09/2024, 06:40:12","7785","54.95","59.99"
"24/09/2024, 10:41:40","8772","58.84","59.99"
"24/09/2024, 14:42:08","9277","59.99","59.99"
"24/09/2024, 18:42:43","8176","59.99","59.99"
"24/09/2024, 22:43:55","7818","59.99","59.99"
"25/09/2024, 02:44:53","7649","59.99","59.99"
"25/09/2024, 06:45:47","6889","59.99","59.99"
"25/09/2024, 10:47:02","7845","59.99","59.99"
"25/09/2024, 14:47:27","6051","59.99","59.99"
"25/09/2024, 18:48:07","6105","59.99","59.99"
"25/09/2024, 22:48:54","6507","59.99","59.99"
"26/09/2024, 02:49:44","7239","59.99","59.99"
"26/09/2024, 06:50:39","6394","58.05","59.99"
"26/09/2024, 10:57:10","5491","58.05","59.99"
"26/09/2024, 14:57:35","4943","58.05","59.99"
"26/09/2024, 18:58:11","4965","58.05","59.99"
"26/09/2024, 23:01:14","5678","58.05","59.99"
"27/09/2024, 03:04:32","5594","59.99","59.99"
"27/09/2024, 07:05:36","5731","59.99","59.99"
"27/09/2024, 11:06:41","5421","57.94","59.99"
"27/09/2024, 15:07:25","5042","59.99","59.99"
"27/09/2024, 19:08:07","4677","59.99","59.99"
"27/09/2024, 23:08:56","5222","59.99","59.99"
"28/09/2024, 03:09:44","5975","59.99","59.99"
"28/09/2024, 07:11:27","5622","59.99","59.99"
"28/09/2024, 11:12:48","5720","59.99","59.99"
"28/09/2024, 15:13:33","5609","59.99","59.99"
"28/09/2024, 19:14:18","5416","59.99","59.99"
"28/09/2024, 23:15:07","5627","58.84","59.99"
"29/09/2024, 03:15:50","6538","57.94","59.99"
"29/09/2024, 07:16:54","6599","58.11","59.99"
"29/09/2024, 11:18:37","5840","58.29","59.99"
"29/09/2024, 15:19:22","5589","57.69","59.99"
"29/09/2024, 19:20:08","5451","59.99","59.99"
"29/09/2024, 23:20:48","6112","57.15","59.99"
"30/09/2024, 03:22:33","7531","59.99","59.99"
"30/09/2024, 07:23:47","7286","59.99","59.99"
"30/09/2024, 11:25:37","6037","59.99","59.99"
"30/09/2024, 15:27:16","6028","59.99","59.99"
"30/09/2024, 19:28:05","6215","59.99","59.99"
"30/09/2024, 23:57:14","6071","59.99","59.99"
"01/10/2024, 08:48:57","5155","59.95","59.99"
"01/10/2024, 12:49:24","4939","59.99","59.99"
"01/10/2024, 16:50:08","4840","59.99","59.99"
"01/10/2024, 20:50:53","4914","59.99","59.99"
"02/10/2024, 00:59:33","5037","59.99","59.99"
"02/10/2024, 13:04:07","4472","59.99","59.99"
"02/10/2024, 17:04:42","4381","59.99","59.99"
"02/10/2024, 21:05:25","4500","59.99","59.99"
"03/10/2024, 01:07:32","4611","59.99","59.99"
"03/10/2024, 05:14:21","4473","59.99","59.99"
"03/10/2024, 09:15:13","3996","59.99","59.99"
"03/10/2024, 13:16:04","3903","59.99","59.99"
"03/10/2024, 17:16:33","3800","59.99","59.99"
"03/10/2024, 21:17:21","3665","59.99","59.99"
"04/10/2024, 01:22:23","4150","59.99","59.99"
"04/10/2024, 05:23:08","4068","59.99","59.99"
"04/10/2024, 09:23:52","4108","59.99","59.99"
"04/10/2024, 13:24:26","3632","59.99","59.99"
"04/10/2024, 17:25:06","3513","59.99","59.99"
"04/10/2024, 21:25:36","3621","59.99","59.99"
"05/10/2024, 01:26:45","3983","59.99","59.99"
"05/10/2024, 05:27:39","4433","59.99","59.99"
"05/10/2024, 09:28:35","4333","59.99","59.99"
"05/10/2024, 13:29:23","3831","59.99","59.99"
"05/10/2024, 17:30:09","3865","59.99","59.99"
"05/10/2024, 21:30:42","4106","59.99","59.99"
"06/10/2024, 01:32:30","4165","59.99","59.99"
"06/10/2024, 05:33:23","4085","59.48","59.99"
"06/10/2024, 13:34:34","4016","59.48","59.99"
"06/10/2024, 17:35:19","4098","59.48","59.99"
"06/10/2024, 21:36:05","4772","59.99","59.99"
"07/10/2024, 05:37:35","4656","59.99","59.99"
"07/10/2024, 09:38:20","5002","59.99","59.99"
"07/10/2024, 13:39:06","4595","59.99","59.99"
"07/10/2024, 17:39:35","4511","59.99","59.99"
"07/10/2024, 21:40:23","4207","59.99","59.99"
"08/10/2024, 01:41:06","3807","59.99","59.99"
"08/10/2024, 05:41:50","4062","59.98","59.99"
"08/10/2024, 09:44:20","4098","59.99","59.99"
"08/10/2024, 13:45:06","3629","59.99","59.99"
"08/10/2024, 17:45:36","3848","59.99","59.99"
"08/10/2024, 21:46:23","5087","59.99","59.99"
"09/10/2024, 01:47:07","4962","59.99","59.99"
"09/10/2024, 05:47:48","5049","59.99","59.99"
"09/10/2024, 09:48:40","5098","58.66","59.99"
"09/10/2024, 13:49:23","5056","59.99","59.99"
"09/10/2024, 17:50:10","4935","59.99","59.99"
"09/10/2024, 21:50:44","4944","59.99","59.99"
"10/10/2024, 01:52:28","5009","59.99","59.99"
"10/10/2024, 05:53:19","5241","59.99","59.99"
"10/10/2024, 09:54:04","5713","59.99","59.99"
"10/10/2024, 13:54:42","6667","59.99","59.99"
"10/10/2024, 17:55:22","6544","59.99","59.99"
"10/10/2024, 22:05:01","6370","59.99","59.99"
"11/10/2024, 02:26:14","6203","59.99","59.99"
"11/10/2024, 06:27:04","5890","59.99","59.99"
"11/10/2024, 10:27:39","4928","59.99","59.99"
"11/10/2024, 14:28:22","4612","59.99","59.99"
"11/10/2024, 18:29:07","4569","59.99","59.99"
"12/10/2024, 02:30:35","4818","59.99","59.99"
"12/10/2024, 06:31:21","4864","59.99","59.99"
"12/10/2024, 10:32:06","4610","59.46","59.99"
"12/10/2024, 14:32:26","4336","59.64","59.99"
"12/10/2024, 18:33:08","4280","59.64","59.99"
"12/10/2024, 22:33:49","4752","59.99","59.99"
"13/10/2024, 02:34:37","4929","59.99","59.99"
"13/10/2024, 06:35:22","4908","57.9","59.99"
"13/10/2024, 10:36:07","4752","59.99","59.99"
"13/10/2024, 14:36:55","4677","59.99","59.99"
"13/10/2024, 18:37:53","4730","59.99","59.99"
"13/10/2024, 22:38:30","4423","59.99","59.99"
"14/10/2024, 02:39:29","4454","59.99","59.99"
"14/10/2024, 06:40:21","4769","59.99","59.99"
"14/10/2024, 10:41:07","4773","59.99","59.99"
"14/10/2024, 14:41:33","4721","59.99","59.99"
"14/10/2024, 18:42:21","4543","58","59.99"
"14/10/2024, 22:43:05","4370","59.99","59.99"
"15/10/2024, 02:44:08","4866","58","59.99"
"15/10/2024, 06:44:37","4897","58","59.99"
"15/10/2024, 10:45:43","5078","59.99","59.99"
"15/10/2024, 14:46:24","4882","59.99","59.99"
"15/10/2024, 18:47:07","4817","59.99","59.99"
"15/10/2024, 22:47:52","4758","59.99","59.99"
"16/10/2024, 02:49:18","4694","59.99","59.99"
"16/10/2024, 06:50:05","5092","58.95","59.99"
"16/10/2024, 10:50:59","4866","58.95","59.99"
"16/10/2024, 14:51:36","4706","58.95","59.99"
"16/10/2024, 18:52:11","4732","58.95","59.99"
"16/10/2024, 22:52:54","4839","59.99","59.99"
"17/10/2024, 02:53:38","4581","59.99","59.99"
"17/10/2024, 06:54:21","4817","57.99","59.99"
"17/10/2024, 10:55:09","4817","58.95","59.99"
"17/10/2024, 14:55:39","4605","59.99","59.99"
"17/10/2024, 18:56:21","4506","59.99","59.99"
"17/10/2024, 22:57:07","4762","59.99","59.99"
"18/10/2024, 02:57:56","4564","59.99","59.99"
"18/10/2024, 06:58:35","4550","59.99","59.99"
"18/10/2024, 10:59:22","4572","58.95","59.99"
"18/10/2024, 15:00:08","4269","58.95","59.99"
"18/10/2024, 19:00:35","3877","59.95","59.99"
"18/10/2024, 23:01:23","4128","59.95","59.99"
"19/10/2024, 03:02:16","4097","59.95","59.99"
"19/10/2024, 07:03:04","4160","59.99","59.99"
"19/10/2024, 11:03:47","4131","59.95","59.99"
"19/10/2024, 15:04:28","3893","59.95","59.99"
"19/10/2024, 23:05:51","4404","59.95","59.99"
"20/10/2024, 03:06:44","4481","58.95","59.99"
"20/10/2024, 07:07:27","4258","58.95","59.99"
"20/10/2024, 11:08:17","4450","58.95","59.99"
"20/10/2024, 15:09:05","4306","58.95","59.99"
"20/10/2024, 19:09:28","4222","58.95","59.99"
"20/10/2024, 23:10:23","4547","58.95","59.99"
"21/10/2024, 03:11:12","4905","58.95","59.99"
"21/10/2024, 07:12:03","5480","58.95","59.99"
"21/10/2024, 11:12:41","4787","58.95","59.99"
"21/10/2024, 15:13:22","4793","58.95","59.99"
"21/10/2024, 23:14:47","5401","58.95","59.99"
"22/10/2024, 03:15:35","5485","58.95","59.99"
"22/10/2024, 07:16:15","5312","58.95","59.99"
"22/10/2024, 11:16:59","4971","58.95","59.99"
"22/10/2024, 15:17:28","4933","58.95","59.99"
"22/10/2024, 19:18:09","4921","58.95","59.99"
"23/10/2024, 03:19:39","4698","58.95","59.99"
"23/10/2024, 07:20:33","4460","58.95","59.99"
"23/10/2024, 11:21:20","4323","58.95","59.99"
"23/10/2024, 15:22:06","4288","58.95","59.99"
"23/10/2024, 19:22:32","4375","58.95","59.99"
"23/10/2024, 23:23:21","4609","58.95","59.99"
"24/10/2024, 03:24:05","4664","58.95","59.99"
"24/10/2024, 07:24:37","4885","58.95","59.99"
"24/10/2024, 11:25:33","4880","58.95","59.99"
"24/10/2024, 15:26:07","4238","58.95","59.99"
"24/10/2024, 19:26:37","4182","58.95","59.99"
"24/10/2024, 23:27:24","4386","58.95","59.99"
"25/10/2024, 03:28:16","4820","59.99","59.99"
"25/10/2024, 07:28:49","4365","58.95","59.99"
"25/10/2024, 11:29:39","3745","58.95","59.99"
"25/10/2024, 15:30:23","3516","58.95","59.99"
"25/10/2024, 19:31:06","3466","58.95","59.99"
